2956	44947
2956	45217
2956	47267
2956	48713
2956	49017
2956	49288
2956	49613
2956	50127
2956	51930
2956	51995
2956	52502
2956	52534
2956	52686
2956	54313
3191	4015
3191	7002
3191	12424
3191	19354
3191	19362
3191	20658
3191	23371
3191	24691
3191	25056
3191	27333
3191	33750
3191	33921
3191	37679
3191	43472
3191	45217
3191	47267
3191	48877
3191	49023
3191	51021
3191	53119
3191	53260
3298	4223
3298	4670
3298	5413
3298	7002
3298	7181
3298	8856
3298	8911
3298	9446
3298	9595
3298	9818
3298	9890
3298	20658
3298	24578
3298	24691
3298	33245
3298	33750
3298	37679
3298	40168
3298	43472
3298	43674
3298	44947
3298	47267
3298	48877
3298	49023
3298	50127
3298	51995
3298	53119
3298	54313
3322	7181
3322	9595
3322	9890
3322	12288
3322	19354
3322	19362
3322	19885
3322	21488
3322	23371
3322	23866
3322	34572
3322	34702
3322	51021
3322	52144
3322	52502
3322	53177
3322	54313
3461	4223
3461	4972
3461	6418
3461	7002
3461	8241
3461	8911
3461	9446
3461	9595
3461	9597
3461	9818
3461	10591
3461	12288
3461	12424
3461	16583
3461	17283
3461	18094
3461	21488
3461	27086
3461	28677
3461	34572
3461	34702
3461	38148
3461	48877
3461	49023
3461	49288
3461	49613
3461	51930
3461	52144
4015	4223
4015	4972
4015	5413
4015	7002
4015	7181
4015	7708
4015	8856
4015	8911
4015	9595
4015	9597
4015	9818
4015	9890
4015	10591
4015	13705
4015	17283
4015	18094
4015	19362
4015	20658
4015	21774
4015	23227
4015	23371
4015	24691
4015	27086
4015	28677
4015	28678
4015	33426
4015	33750
4015	34572
4015	37679
4015	41854
4015	42189
4015	43472
4015	43674
4015	45217
4015	49613
4015	50127
4015	51021
4015	51930
4015	51995
4015	52686
4015	53177
4015	53189
4015	54313
4223	4670
4223	5413
4223	7002
4223	7181
4223	8856
4223	9446
4223	9526
4223	9890
4223	12288
4223	15441
4223	16583
4223	19354
4223	19885
4223	20658
4223	21345
4223	21488
4223	22197
4223	23866
4223	25056
4223	28677
4223	29326
4223	33245
4223	34024
4223	37679
4223	38148
4223	42651
4223	47267
4223	47409
4223	48877
4223	49017
4223	49023
4223	50127
4223	51995
4474	19354
4474	20658
4474	23866
4474	38148
4474	48877
4474	49023
4474	53260
4670	4972
4670	6418
4670	7708
4670	8241
4670	9595
4670	9597
4670	9818
4670	10591
4670	17283
4670	18094
4670	19354
4670	21488
4670	21491
4670	21641
4670	21774
4670	23227
4670	23866
4670	28108
4670	28678
4670	33426
4670	33750
4670	34572
4670	34702
4670	42189
4670	43472
4670	44395
4670	44947
4670	45217
4670	48877
4670	49023
4670	49288
4670	49613
4670	51021
4670	51930
4670	52144
4670	52686
4670	53189
4670	53260
4670	54313
4972	9526
4972	12288
4972	13705
4972	15441
4972	19354
4972	20658
4972	23866
4972	33245
4972	37679
4972	38148
4972	41854
4972	47267
4972	47409
4972	48877
4972	49017
4972	49023
4972	50127
5413	7002
5413	7708
5413	8035
5413	13705
5413	18094
5413	19354
5413	19362
5413	20658
5413	21641
5413	21774
5413	23371
5413	23866
5413	24691
5413	27333
5413	28678
5413	33750
5413	37679
5413	40168
5413	42189
5413	43472
5413	43674
5413	44395
5413	44947
5413	45217
5413	48877
5413	49023
5413	49613
5413	51021
5413	52686
5413	53119
5413	53260
5413	54313
5563	6418
5563	8035
5563	12288
5563	19354
5563	21345
5563	22197
5563	42651
5563	48877
6418	7002
6418	7181
6418	12288
6418	15441
6418	19354
6418	20658
6418	21641
6418	23371
6418	28677
6418	34572
6418	37679
6418	38148
6418	40168
6418	47267
6418	47409
6418	48877
6418	49023
6418	50127
6418	51021
6418	51995
6418	52144
6418	53177
6418	53260
7002	7708
7002	8035
7002	8911
7002	9446
7002	9526
7002	9595
7002	9597
7002	9818
7002	12288
7002	13705
7002	15441
7002	16583
7002	19362
7002	21345
7002	23866
7002	27086
7002	27333
7002	33921
7002	34024
7002	43472
7002	44395
7002	44947
7002	47409
7002	48713
7002	48877
7002	49017
7002	49023
7002	49288
7002	51021
7002	51930
7002	52144
7181	8035
7181	9526
7181	13705
7181	19354
7181	20658
7181	21345
7181	21488
7181	21491
7181	21641
7181	23371
7181	23866
7181	24691
7181	28108
7181	29326
7181	33750
7181	33921
7181	40168
7181	42651
7181	44395
7181	44947
7181	45217
7181	48713
7181	48877
7181	49017
7181	49023
7181	52502
7181	52686
7181	54313
7708	8035
7708	8856
7708	9526
7708	9890
7708	12288
7708	13705
7708	19354
7708	19885
7708	21345
7708	22197
7708	23371
7708	23866
7708	25056
7708	29326
7708	33245
7708	33921
7708	34024
7708	37679
7708	38148
7708	41854
7708	42651
7708	45217
7708	47267
7708	48713
7708	48877
7708	49017
7708	49023
7708	50127
7708	51995
8035	8911
8035	9595
8035	12288
8035	18094
8035	19354
8035	20658
8035	21774
8035	33426
8035	34572
8035	37679
8035	38148
8035	42189
8035	43472
8035	45217
8035	47409
8035	48877
8035	49023
8035	53189
8241	8911
8241	9526
8241	12288
8241	15441
8241	19354
8241	20658
8241	23371
8241	23866
8241	33245
8241	34572
8241	37679
8241	38148
8241	47267
8241	47409
8241	48877
8241	49023
8241	50127
8856	9597
8856	9818
8856	18094
8856	20658
8856	21491
8856	21641
8856	21774
8856	23227
8856	23371
8856	33426
8856	33750
8856	34572
8856	34702
8856	37679
8856	43472
8856	44947
8856	48877
8856	49023
8856	52686
8856	53260
8911	9446
8911	9597
8911	9818
8911	15441
8911	19885
8911	20658
8911	21345
8911	21641
8911	23371
8911	24691
8911	25056
8911	27333
8911	33921
8911	34702
8911	37679
8911	38148
8911	40168
8911	47267
8911	47409
8911	48877
8911	49017
8911	49023
8911	53260
9446	9595
9446	12424
9446	15441
9446	16583
9446	18094
9446	19362
9446	20658
9446	21488
9446	23866
9446	27333
9446	28677
9446	28678
9446	34572
9446	34702
9446	38148
9446	43472
9446	47409
9446	48877
9446	49023
9446	51021
9446	53119
9446	53260
9526	9595
9526	9597
9526	9818
9526	10591
9526	17283
9526	18094
9526	19354
9526	20658
9526	21641
9526	21774
9526	23227
9526	23371
9526	24578
9526	24691
9526	27086
9526	33426
9526	33750
9526	37679
9526	40168
9526	42189
9526	43472
9526	43674
9526	44947
9526	45217
9526	48877
9526	49023
9526	49288
9526	49613
9526	51930
9526	51995
9526	52686
9526	53189
9526	53260
9526	54313
9595	12424
9595	13705
9595	20658
9595	21345
9595	21488
9595	21491
9595	21641
9595	22197
9595	23371
9595	23866
9595	25056
9595	27333
9595	29326
9595	33245
9595	33921
9595	40168
9595	47267
9595	48713
9595	48877
9595	49017
9595	49023
9595	50127
9597	12288
9597	15441
9597	19354
9597	20658
9597	21641
9597	22197
9597	23371
9597	23866
9597	25056
9597	33245
9597	38148
9597	40168
9597	47267
9597	47409
9597	48877
9597	49023
9597	50127
9597	51995
9818	13705
9818	20658
9818	21345
9818	23371
9818	23866
9818	24691
9818	25056
9818	27333
9818	33921
9818	37679
9818	47267
9818	48877
9818	49017
9818	49023
9818	51021
9890	12424
9890	19354
9890	19362
9890	20658
9890	21488
9890	21491
9890	21641
9890	21774
9890	23866
9890	27333
9890	28677
9890	33750
9890	34572
9890	34702
9890	37679
9890	40168
9890	43472
9890	45217
9890	47267
9890	47409
9890	48713
9890	48877
9890	49023
9890	51021
9890	53189
9890	53260
10591	12288
10591	15441
10591	19354
10591	19885
10591	20658
10591	22197
10591	23866
10591	28108
10591	33245
10591	33921
10591	38148
10591	47409
10591	48877
10591	49017
10591	49023
10591	50127
12288	13705
12288	16583
12288	17283
12288	18094
12288	19354
12288	20658
12288	21345
12288	21488
12288	21491
12288	21641
12288	22056
12288	23227
12288	23866
12288	24578
12288	24691
12288	27086
12288	27333
12288	28677
12288	28678
12288	29326
12288	33750
12288	33921
12288	40168
12288	42189
12288	43674
12288	44395
12288	44947
12288	45217
12288	47267
12288	48877
12288	49023
12288	49613
12288	51021
12288	51930
12288	51995
12288	52686
12288	53119
12288	53189
12288	53260
12288	54313
12424	15441
12424	19885
12424	21488
12424	23371
12424	28108
12424	29326
12424	34572
12424	34702
12424	37679
12424	38148
12424	41854
12424	45217
12424	47409
12424	50127
12424	52502
12424	53260
12424	54313
13705	15441
13705	18094
13705	19354
13705	21488
13705	21491
13705	21774
13705	23227
13705	23371
13705	23866
13705	24578
13705	24691
13705	28678
13705	29326
13705	33426
13705	37679
13705	38148
13705	40168
13705	42189
13705	44395
13705	45217
13705	47409
13705	48877
13705	49017
13705	49023
13705	50127
13705	51995
13705	52534
13705	52686
13705	53189
13705	54313
15441	17283
15441	18094
15441	19354
15441	19885
15441	21488
15441	21491
15441	23227
15441	23866
15441	27086
15441	33426
15441	33750
15441	34572
15441	42189
15441	43674
15441	44395
15441	48713
15441	48877
15441	49023
15441	49613
15441	51021
15441	52502
15441	52686
15441	53260
16583	19885
16583	21488
16583	23371
16583	23866
16583	29326
16583	33750
16583	34702
16583	40168
16583	47267
16583	54313
17283	19354
17283	20658
17283	23866
17283	25056
17283	33245
17283	33921
17283	37679
17283	38148
17283	48877
17283	49023
17283	50127
17283	53189
18094	19354
18094	19885
18094	20658
18094	21345
18094	21491
18094	22197
18094	23371
18094	23866
18094	28108
18094	29326
18094	33245
18094	33921
18094	34024
18094	41854
18094	42651
18094	48713
18094	48877
18094	49017
18094	49023
18094	50127
18094	52502
19354	19885
19354	21345
19354	21488
19354	21641
19354	22056
19354	22197
19354	23227
19354	23371
19354	23866
19354	24578
19354	24691
19354	27086
19354	29326
19354	33245
19354	33426
19354	33750
19354	34024
19354	34702
19354	37679
19354	42189
19354	42651
19354	43472
19354	43674
19354	44395
19354	44947
19354	48713
19354	49017
19354	49023
19354	49288
19354	49613
19354	51930
19354	51995
19354	52502
19354	52534
19354	52686
19354	53189
19354	54313
19362	19885
19362	20658
19362	22197
19362	23371
19362	23866
19362	25056
19362	29326
19362	33245
19362	33921
19362	37679
19362	41854
19362	47267
19362	50127
19362	54313
19885	21488
19885	21774
19885	23227
19885	23371
19885	23866
19885	25056
19885	27333
19885	28677
19885	28678
19885	33245
19885	33750
19885	34572
19885	37679
19885	40168
19885	42189
19885	43674
19885	44947
19885	47409
19885	48877
19885	49023
19885	49288
19885	51021
19885	51995
19885	52144
19885	52686
19885	53119
19885	53177
19885	54313
20658	21345
20658	21491
20658	22056
20658	22197
20658	23371
20658	23866
20658	24578
20658	27086
20658	29326
20658	33426
20658	33750
20658	33921
20658	34702
20658	40168
20658	42189
20658	42651
20658	43472
20658	43674
20658	44395
20658	44947
20658	45217
20658	48713
20658	49017
20658	49288
20658	49613
20658	51930
20658	52144
20658	52502
20658	52534
20658	52686
21345	21641
21345	21774
21345	23371
21345	28678
21345	33426
21345	34572
21345	34702
21345	37679
21345	40168
21345	41854
21345	42189
21345	43472
21345	45217
21345	48877
21345	49023
21345	51021
21345	53189
21345	53260
21488	21774
21488	23227
21488	23371
21488	24691
21488	25056
21488	27333
21488	28677
21488	28678
21488	29326
21488	33750
21488	33921
21488	34572
21488	34702
21488	37679
21488	40168
21488	42189
21488	44947
21488	47267
21488	48877
21488	49023
21488	51021
21488	51995
21488	52144
21488	52502
21488	52686
21488	53119
21488	53177
21488	53260
21491	21641
21491	21774
21491	22197
21491	23371
21491	28108
21491	33245
21491	33426
21491	34572
21491	37679
21491	38148
21491	40168
21491	41854
21491	43674
21491	47409
21491	48713
21491	48877
21491	49017
21491	50127
21491	51995
21491	53260
21641	22197
21641	23371
21641	29326
21641	47267
21641	49288
21641	52144
21641	52502
21641	52534
21641	53260
21774	22197
21774	23371
21774	23866
21774	24578
21774	25056
21774	28108
21774	29326
21774	33245
21774	33921
21774	34024
21774	42651
21774	47267
21774	49023
21774	49288
21774	50127
21774	52502
21774	52534
21774	53189
22056	28678
22056	34572
22056	38148
22056	40168
22056	47409
22056	48877
22056	49023
22056	50127
22056	51021
22056	52144
22056	53177
22056	53189
22056	53260
22197	28678
22197	33750
22197	34572
22197	40168
22197	43472
22197	48877
22197	49023
22197	49613
22197	51021
22197	51930
22197	52144
22197	53177
22197	53189
22197	53260
23227	23371
23227	23866
23227	28108
23227	29326
23227	33245
23227	33921
23227	48713
23227	48877
23227	49017
23227	49023
23227	50127
23227	52502
23371	25056
23371	27333
23371	28677
23371	28678
23371	29326
23371	33750
23371	33921
23371	34702
23371	42189
23371	43472
23371	45217
23371	48713
23371	48877
23371	49017
23371	49023
23371	51021
23371	51930
23371	51995
23371	52144
23371	53119
23371	53177
23371	53260
23866	27086
23866	28677
23866	33426
23866	33750
23866	34572
23866	34702
23866	37679
23866	42189
23866	43472
23866	43674
23866	45217
23866	48713
23866	48877
23866	49017
23866	49288
23866	49613
23866	51021
23866	51930
23866	52144
23866	52686
23866	53177
24578	34702
24578	38148
24578	44947
24578	47409
24578	48877
24578	49023
24578	53189
24578	53260
24578	54313
24691	28108
24691	41854
24691	47409
24691	48877
24691	50127
24691	52144
24691	53189
25056	27086
25056	28108
25056	33750
25056	34572
25056	43472
25056	44947
25056	49288
25056	51021
25056	52144
25056	53177
25056	54313
27086	33245
27086	33921
27086	38148
27086	40168
27086	47267
27086	47409
27086	48877
27086	49023
27086	50127
27333	29326
27333	34572
27333	34702
27333	37679
27333	41854
27333	43472
27333	45217
27333	49288
27333	52144
28108	29326
28108	33245
28108	33750
28108	38148
28108	42189
28108	43674
28108	47267
28108	48877
28108	49023
28108	49288
28108	50127
28108	51995
28108	52144
28108	53119
28108	53177
28677	29326
28677	45217
28677	47267
28677	47409
28677	50127
28677	52502
28677	54313
28678	29326
28678	33245
28678	33921
28678	38148
28678	50127
28678	52502
28678	54313
29326	33426
29326	33750
29326	34572
29326	34702
29326	37679
29326	40168
29326	42189
29326	43472
29326	48877
29326	49023
29326	51021
29326	52144
29326	53177
29326	53189
29326	53260
33245	33750
33245	34572
33245	40168
33245	42189
33245	44395
33245	44947
33245	45217
33245	48877
33245	49023
33245	49613
33245	51021
33245	51930
33245	52144
33245	52686
33245	53189
33426	33921
33426	45217
33426	48713
33426	48877
33426	49017
33426	49023
33426	50127
33426	52502
33750	33921
33750	37679
33750	38148
33750	40168
33750	44947
33750	48877
33750	49017
33750	49023
33750	50127
33750	51995
33921	34572
33921	34702
33921	38148
33921	40168
33921	43472
33921	43674
33921	45217
33921	47409
33921	49613
33921	51021
33921	51930
33921	52144
33921	53177
33921	53189
33921	53260
34024	40168
34024	43472
34024	45217
34024	48713
34024	48877
34024	49023
34024	53189
34572	38148
34572	42651
34572	44395
34572	44947
34572	47267
34572	49017
34572	50127
34572	51995
34572	52502
34702	44947
34702	47267
34702	48877
34702	49023
34702	50127
34702	51995
34702	52534
34702	53119
37679	43472
37679	44395
37679	44947
37679	48877
37679	49023
37679	49613
37679	52502
37679	52534
37679	52686
37679	53189
37679	54313
38148	43472
38148	43674
38148	44395
38148	44947
38148	48713
38148	49023
38148	49288
38148	49613
38148	51021
38148	51930
38148	52144
38148	52502
38148	52534
38148	52686
38148	54313
40168	42651
40168	47267
40168	52502
40168	52534
40168	53260
40168	54313
41854	49023
41854	49613
41854	51021
41854	51930
41854	51995
41854	53119
42189	42651
42189	43674
42189	48713
42189	48877
42189	49017
42189	49023
42189	50127
42189	52686
42651	43472
42651	45217
42651	48877
42651	49023
42651	51021
42651	52144
42651	53177
42651	53189
43472	47267
43472	47409
43472	48877
43472	52534
43472	54313
43674	44947
43674	47409
43674	48713
43674	48877
43674	49017
43674	49023
43674	49288
43674	50127
43674	53260
44395	47409
44395	48877
44395	49023
44395	50127
44395	53177
44947	47267
44947	47409
44947	48877
44947	49023
44947	50127
44947	51995
44947	53119
45217	49023
45217	49288
45217	50127
45217	51995
45217	52534
45217	53177
45217	53189
47267	47409
47267	49288
47267	49613
47267	51021
47267	51930
47267	52144
47267	52502
47267	52534
47267	53177
47267	53189
47267	53260
47267	54313
47409	48713
47409	49023
47409	49288
47409	49613
47409	51930
47409	52144
47409	52502
47409	52534
47409	53260
47409	54313
48713	48877
48713	49023
48713	49288
48713	51995
48713	53189
48713	54313
48877	49288
48877	49613
48877	50127
48877	51930
48877	51995
48877	52502
48877	52534
48877	52686
48877	53189
48877	54313
49017	49023
49017	49288
49017	49613
49017	51021
49017	51930
49017	51995
49017	52144
49017	53189
49023	49288
49023	49613
49023	50127
49023	51930
49023	52502
49023	52534
49023	52686
49023	53260
49023	54313
49288	50127
49288	51021
49288	53260
49613	50127
50127	51021
50127	51930
50127	52144
50127	52686
50127	53119
50127	53177
51021	52144
51021	54313
51995	52502
51995	53260
52144	53260
52502	53189
53177	53260
53189	54313
